lat,lon,psl
-25.916230366492144,260.0,20.055166
-25.916230366492144,261.25,19.854162
-25.916230366492144,262.5,19.638945
-25.916230366492144,263.75,19.408432
-25.916230366492144,265.0,19.164728
-25.916230366492144,266.25,18.915552
-25.916230366492144,267.5,18.654982
-25.916230366492144,268.75,18.38317
-25.916230366492144,270.0,18.077425
-25.916230366492144,271.25,17.800873
-25.916230366492144,272.5,17.519693
-25.916230366492144,273.75,17.245422
-25.916230366492144,275.0,16.97907
-25.916230366492144,276.25,16.732195
-25.916230366492144,277.5,16.511137
-25.916230366492144,278.75,16.334929
-25.916230366492144,280.0,16.183317
-25.916230366492144,281.25,16.077873
-25.916230366492144,282.5,16.088781
-25.916230366492144,283.75,16.222399
-25.916230366492144,285.0,16.58274
-25.916230366492144,286.25,17.151283
-25.916230366492144,287.5,17.77056
-25.916230366492144,288.75,18.160711
-25.916230366492144,290.0,18.065796
-25.916230366492144,291.25,7.246305
-25.916230366492144,292.5,7.1026254
-25.916230366492144,293.75,11.384028
-25.916230366492144,295.0,16.917435
-25.916230366492144,296.25,23.84983
-25.916230366492144,297.5,25.209099
-25.916230366492144,298.75,25.714975
-25.916230366492144,300.0,26.254189
-25.916230366492144,301.25,26.579376
-25.916230366492144,302.5,26.06089
-25.916230366492144,303.75,25.640673
-25.916230366492144,305.0,24.420454
-25.916230366492144,306.25,23.534594
-25.916230366492144,307.5,20.899858
-25.916230366492144,308.75,17.840025
-25.916230366492144,310.0,18.080008
-25.916230366492144,311.25,20.864325
-25.916230366492144,312.5,22.074934
-25.916230366492144,313.75,22.616236
-25.916230366492144,315.0,22.612051
-25.916230366492144,316.25,22.540695
-25.916230366492144,317.5,22.433344
-25.916230366492144,318.75,22.338495
-25.916230366492144,320.0,22.245802
-25.916230366492144,321.25,22.149353
-25.916230366492144,322.5,22.057032
-25.916230366492144,323.75,21.974134
-25.916230366492144,325.0,21.896662
-25.916230366492144,326.25,21.817019
-25.916230366492144,327.5,21.750137
-25.916230366492144,328.75,21.689795
-25.916230366492144,330.0,21.63682
-25.916230366492144,331.25,21.584711
-25.916230366492144,332.5,21.524208
-25.916230366492144,333.75,21.460714
-25.916230366492144,335.0,21.396059
-25.916230366492144,336.25,21.31946
-25.916230366492144,337.5,21.221262
-25.916230366492144,338.75,21.120049
-25.916230366492144,340.0,21.005217
-25.916230366492144,341.25,20.876282
-25.916230366492144,342.5,20.738237
-25.916230366492144,343.75,20.593956
-25.916230366492144,345.0,20.447775
-25.916230366492144,346.25,20.298248
-25.916230366492144,347.5,20.14073
-25.916230366492144,348.75,19.963585
-25.916230366492144,350.0,19.805803
-25.916230366492144,351.25,19.641966
-25.916230366492144,352.5,19.475931
-25.916230366492144,353.75,19.308378
-25.916230366492144,355.0,19.13487
-25.916230366492144,356.25,18.960512
-25.916230366492144,357.5,18.79849
-25.916230366492144,358.75,18.643435
-24.9738219895288,0.0,18.617743
-24.9738219895288,1.25,18.471258
-24.9738219895288,2.5,18.344564
-24.9738219895288,3.75,18.232805
-24.9738219895288,5.0,18.147469
-24.9738219895288,6.25,18.092606
-24.9738219895288,7.5,18.0849
-24.9738219895288,8.75,18.152296
-24.9738219895288,10.0,18.301191
-24.9738219895288,11.25,18.603165
-24.9738219895288,12.5,19.15364
-24.9738219895288,13.75,20.2407
-24.9738219895288,15.0,22.254799
-24.9738219895288,16.25,23.333982
-24.9738219895288,17.5,23.005026
-24.9738219895288,18.75,23.24685
-24.9738219895288,20.0,23.431328
-24.9738219895288,21.25,23.367407
-24.9738219895288,22.5,22.820868
-24.9738219895288,23.75,22.228819
-24.9738219895288,25.0,21.381483
-24.9738219895288,26.25,21.301535
-24.9738219895288,27.5,20.978556
-24.9738219895288,28.75,19.617132
-24.9738219895288,30.0,18.95748
-24.9738219895288,31.25,20.736992
-24.9738219895288,32.5,23.990387
-24.9738219895288,33.75,25.148056
-24.9738219895288,35.0,25.22265
-24.9738219895288,36.25,25.232588
-24.9738219895288,37.5,25.081512
-24.9738219895288,38.75,24.933416
-24.9738219895288,40.0,24.97912
-24.9738219895288,41.25,25.126282
-24.9738219895288,42.5,25.239075
-24.9738219895288,43.75,25.11492
-24.9738219895288,45.0,25.18483
-24.9738219895288,46.25,24.02739
-24.9738219895288,47.5,23.944336
-24.9738219895288,48.75,24.100344
-24.9738219895288,50.0,24.046303
-24.9738219895288,51.25,23.885466
-24.9738219895288,52.5,23.758026
-24.9738219895288,53.75,23.640818
-24.9738219895288,55.0,23.51074
-24.9738219895288,56.25,23.361183
-24.9738219895288,57.5,23.209862
-24.9738219895288,58.75,23.07073
-24.9738219895288,60.0,22.929474
-24.9738219895288,61.25,22.781755
-24.9738219895288,62.5,22.629272
-24.9738219895288,63.75,22.47782
-24.9738219895288,65.0,22.329268
-24.9738219895288,66.25,22.185324
-24.9738219895288,67.5,22.031334
-24.9738219895288,68.75,21.897425
-24.9738219895288,70.0,21.762613
-24.9738219895288,71.25,21.622225
-24.9738219895288,72.5,21.477226
-24.9738219895288,73.75,21.328344
-24.9738219895288,75.0,21.173578
-24.9738219895288,76.25,21.019453
-24.9738219895288,77.5,20.87487
-24.9738219895288,78.75,20.719488
-24.9738219895288,80.0,20.585695
-24.9738219895288,81.25,20.464178
-24.9738219895288,82.5,20.35389
-24.9738219895288,83.75,20.2492
-24.9738219895288,85.0,20.149992
-24.9738219895288,86.25,20.054558
-24.9738219895288,87.5,19.956823
-24.9738219895288,88.75,19.853891
-24.9738219895288,90.0,19.74653
-24.9738219895288,91.25,19.653551
-24.9738219895288,92.5,19.57296
-24.9738219895288,93.75,19.508726
-24.9738219895288,95.0,19.46404
-24.9738219895288,96.25,19.444977
-24.9738219895288,97.5,19.45289
-24.9738219895288,98.75,19.491104
-24.9738219895288,100.0,19.554497
-24.9738219895288,101.25,19.662382
-24.9738219895288,102.5,19.805222
-24.9738219895288,103.75,19.990145
-24.9738219895288,105.0,20.207253
-24.9738219895288,106.25,20.472227
-24.9738219895288,107.5,20.79167
-24.9738219895288,108.75,21.169615
-24.9738219895288,110.0,21.596071
-24.9738219895288,111.25,22.055166
-24.9738219895288,112.5,22.60237
-24.9738219895288,113.75,23.402643
-24.9738219895288,115.0,26.263046
-24.9738219895288,116.25,25.963982
-24.9738219895288,117.5,25.570532
-24.9738219895288,118.75,25.353325
-24.9738219895288,120.0,24.973604
-24.9738219895288,121.25,24.869667
-24.9738219895288,122.5,25.224525
-24.9738219895288,123.75,25.447561
-24.9738219895288,125.0,25.548914
-24.9738219895288,126.25,25.256563
-24.9738219895288,127.5,24.436064
-24.9738219895288,128.75,23.678339
-24.9738219895288,130.0,23.02534
-24.9738219895288,131.25,22.640266
-24.9738219895288,132.5,22.50605
-24.9738219895288,133.75,22.90265
-24.9738219895288,135.0,23.685219
-24.9738219895288,136.25,24.280115
-24.9738219895288,137.5,25.068201
-24.9738219895288,138.75,26.09236
-24.9738219895288,140.0,26.25524
-24.9738219895288,141.25,26.295952
-24.9738219895288,142.5,26.133049
-24.9738219895288,143.75,25.24154
-24.9738219895288,145.0,24.41202
-24.9738219895288,146.25,23.158693
-24.9738219895288,147.5,21.96861
-24.9738219895288,148.75,22.189203
-24.9738219895288,150.0,22.10821
-24.9738219895288,151.25,22.188828
-24.9738219895288,152.5,22.444199
-24.9738219895288,153.75,22.989244
-24.9738219895288,155.0,23.02533
-24.9738219895288,156.25,22.7755
-24.9738219895288,157.5,22.608223
-24.9738219895288,158.75,22.553957
-24.9738219895288,160.0,22.51616
-24.9738219895288,161.25,22.492455
-24.9738219895288,162.5,22.47242
-24.9738219895288,163.75,22.453543
-24.9738219895288,165.0,22.43756
-24.9738219895288,166.25,22.422197
-24.9738219895288,167.5,22.393312
-24.9738219895288,168.75,22.352613
-24.9738219895288,170.0,22.303118
-24.9738219895288,171.25,22.255995
-24.9738219895288,172.5,22.206625
-24.9738219895288,173.75,22.159449
-24.9738219895288,175.0,22.116125
-24.9738219895288,176.25,22.077286
-24.9738219895288,177.5,22.049192
-24.9738219895288,178.75,22.032694
-24.9738219895288,180.0,22.0261
-24.9738219895288,181.25,22.024786
-24.9738219895288,182.5,22.029846
-24.9738219895288,183.75,22.029877
-24.9738219895288,185.0,22.025238
-24.9738219895288,186.25,22.01551
-24.9738219895288,187.5,22.004255
-24.9738219895288,188.75,21.991587
-24.9738219895288,190.0,21.980822
-24.9738219895288,191.25,21.964792
-24.9738219895288,192.5,21.954443
-24.9738219895288,193.75,21.945793
-24.9738219895288,195.0,21.947517
-24.9738219895288,196.25,21.956161
-24.9738219895288,197.5,21.970337
-24.9738219895288,198.75,21.984861
-24.9738219895288,200.0,21.9876
-24.9738219895288,201.25,21.987406
-24.9738219895288,202.5,21.982794
-24.9738219895288,203.75,21.990395
-24.9738219895288,205.0,22.017748
-24.9738219895288,206.25,22.056128
-24.9738219895288,207.5,22.093407
-24.9738219895288,208.75,22.12481
-24.9738219895288,210.0,22.155787
-24.9738219895288,211.25,22.196226
-24.9738219895288,212.5,22.246851
-24.9738219895288,213.75,22.295137
-24.9738219895288,215.0,22.329758
-24.9738219895288,216.25,22.369162
-24.9738219895288,217.5,22.418234
-24.9738219895288,218.75,22.48065
-24.9738219895288,220.0,22.554695
-24.9738219895288,221.25,22.640753
-24.9738219895288,222.5,22.734037
-24.9738219895288,223.75,22.826324
-24.9738219895288,225.0,22.902067
-24.9738219895288,226.25,22.94755
-24.9738219895288,227.5,22.986696
-24.9738219895288,228.75,23.013868
-24.9738219895288,230.0,23.024885
-24.9738219895288,231.25,23.026731
-24.9738219895288,232.5,23.016104
-24.9738219895288,233.75,22.986536
-24.9738219895288,235.0,22.949965
-24.9738219895288,236.25,22.909658
-24.9738219895288,237.5,22.866318
-24.9738219895288,238.75,22.804216
-24.9738219895288,240.0,22.725409
-24.9738219895288,241.25,22.635118
-24.9738219895288,242.5,22.534515
-24.9738219895288,243.75,22.4257
-24.9738219895288,245.0,22.30935
-24.9738219895288,246.25,22.184488
-24.9738219895288,247.5,22.032137
-24.9738219895288,248.75,21.889544
-24.9738219895288,250.0,21.742521
-24.9738219895288,251.25,21.591919
-24.9738219895288,252.5,21.43576
-24.9738219895288,253.75,21.271093
-24.9738219895288,255.0,21.094772
-24.9738219895288,256.25,20.908236
-24.9738219895288,257.5,20.717062
-24.9738219895288,258.75,20.495005
-24.9738219895288,260.0,20.28816
-24.9738219895288,261.25,20.06407
-24.9738219895288,262.5,19.822382
-24.9738219895288,263.75,19.56933
-24.9738219895288,265.0,19.312605
-24.9738219895288,266.25,19.055252
-24.9738219895288,267.5,18.786018
-24.9738219895288,268.75,18.503143
-24.9738219895288,270.0,18.180979
-24.9738219895288,271.25,17.903654
-24.9738219895288,272.5,17.633087
-24.9738219895288,273.75,17.368309
-24.9738219895288,275.0,17.118551
-24.9738219895288,276.25,16.891897
-24.9738219895288,277.5,16.68457
-24.9738219895288,278.75,16.530512
-24.9738219895288,280.0,16.40558
-24.9738219895288,281.25,16.332373
-24.9738219895288,282.5,16.354006
-24.9738219895288,283.75,16.489515
-24.9738219895288,285.0,16.830917
-24.9738219895288,286.25,17.361809
-24.9738219895288,287.5,17.829666
-24.9738219895288,288.75,18.12229
-24.9738219895288,290.0,18.628645
-24.9738219895288,291.25,10.160927
-24.9738219895288,292.5,6.6502433
-24.9738219895288,293.75,10.859497
-24.9738219895288,295.0,16.276863
-24.9738219895288,296.25,23.966425
-24.9738219895288,297.5,26.29569
-24.9738219895288,298.75,26.701584
-24.9738219895288,300.0,27.184074
-24.9738219895288,301.25,27.347473
-24.9738219895288,302.5,27.030924
-24.9738219895288,303.75,26.844084
-24.9738219895288,305.0,25.261885
-24.9738219895288,306.25,24.122871
-24.9738219895288,307.5,21.956802
-24.9738219895288,308.75,19.43006
-24.9738219895288,310.0,18.394205
-24.9738219895288,311.25,19.682436
-24.9738219895288,312.5,22.058386
-24.9738219895288,313.75,22.616814
-24.9738219895288,315.0,22.916313
-24.9738219895288,316.25,22.956198
-24.9738219895288,317.5,22.86395
-24.9738219895288,318.75,22.765032
-24.9738219895288,320.0,22.675339
-24.9738219895288,321.25,22.578674
-24.9738219895288,322.5,22.48047
-24.9738219895288,323.75,22.392824
-24.9738219895288,325.0,22.308489
-24.9738219895288,326.25,22.211405
-24.9738219895288,327.5,22.131758
-24.9738219895288,328.75,22.062792
-24.9738219895288,330.0,21.99983
-24.9738219895288,331.25,21.934303
-24.9738219895288,332.5,21.860634
-24.9738219895288,333.75,21.781553
-24.9738219895288,335.0,21.693945
-24.9738219895288,336.25,21.597366
-24.9738219895288,337.5,21.481863
-24.9738219895288,338.75,21.36355
-24.9738219895288,340.0,21.233278
-24.9738219895288,341.25,21.090986
-24.9738219895288,342.5,20.942694
-24.9738219895288,343.75,20.79109
-24.9738219895288,345.0,20.636467
-24.9738219895288,346.25,20.47785
-24.9738219895288,347.5,20.314375
-24.9738219895288,348.75,20.135931
-24.9738219895288,350.0,19.974798
-24.9738219895288,351.25,19.810743
-24.9738219895288,352.5,19.641935
-24.9738219895288,353.75,19.470467
-24.9738219895288,355.0,19.295671
-24.9738219895288,356.25,19.11779
-24.9738219895288,357.5,18.950119
-24.9738219895288,358.75,18.78684
-24.031413612565444,0.0,18.749598
-24.031413612565444,1.25,18.600721
-24.031413612565444,2.5,18.469938
-24.031413612565444,3.75,18.365313
-24.031413612565444,5.0,18.298033
-24.031413612565444,6.25,18.273466
-24.031413612565444,7.5,18.30877
-24.031413612565444,8.75,18.42587
-24.031413612565444,10.0,18.646746
-24.031413612565444,11.25,19.078758
-24.031413612565444,12.5,19.883112
-24.031413612565444,13.75,21.239424
-24.031413612565444,15.0,24.855955
-24.031413612565444,16.25,23.917854
-24.031413612565444,17.5,22.760351
-24.031413612565444,18.75,23.061174
-24.031413612565444,20.0,22.800667
-24.031413612565444,21.25,23.001402
-24.031413612565444,22.5,22.95684
-24.031413612565444,23.75,23.012686
-24.031413612565444,25.0,22.360308
-24.031413612565444,26.25,22.640795
-24.031413612565444,27.5,22.077492
-24.031413612565444,28.75,21.195105
-24.031413612565444,30.0,20.878706
-24.031413612565444,31.25,22.98512
-24.031413612565444,32.5,25.143274
-24.031413612565444,33.75,25.766687
-24.031413612565444,35.0,25.362356
-24.031413612565444,36.25,25.486376
-24.031413612565444,37.5,25.446081
-24.031413612565444,38.75,25.358269
-24.031413612565444,40.0,25.442621
-24.031413612565444,41.25,25.67085
-24.031413612565444,42.5,25.896637
-24.031413612565444,43.75,26.349016
-24.031413612565444,45.0,24.816614
-24.031413612565444,46.25,22.807768
-24.031413612565444,47.5,23.158752
-24.031413612565444,48.75,24.133194
-24.031413612565444,50.0,24.317945
-24.031413612565444,51.25,24.181005
-24.031413612565444,52.5,24.053825
-24.031413612565444,53.75,23.941643
-24.031413612565444,55.0,23.809685
-24.031413612565444,56.25,23.647835
-24.031413612565444,57.5,23.492014
-24.031413612565444,58.75,23.34465
-24.031413612565444,60.0,23.196703
-24.031413612565444,61.25,23.047464
-24.031413612565444,62.5,22.897049
-24.031413612565444,63.75,22.747292
-24.031413612565444,65.0,22.60135
-24.031413612565444,66.25,22.461908
-24.031413612565444,67.5,22.312689
-24.031413612565444,68.75,22.183922
-24.031413612565444,70.0,22.049223
-24.031413612565444,71.25,21.91137
-24.031413612565444,72.5,21.77176
-24.031413612565444,73.75,21.63474
-24.031413612565444,75.0,21.496828
-24.031413612565444,76.25,21.36157
-24.031413612565444,77.5,21.234705
-24.031413612565444,78.75,21.104445
-24.031413612565444,80.0,20.995514
-24.031413612565444,81.25,20.895798
-24.031413612565444,82.5,20.799469
-24.031413612565444,83.75,20.702684
-24.031413612565444,85.0,20.611086
-24.031413612565444,86.25,20.52365
-24.031413612565444,87.5,20.436752
-24.031413612565444,88.75,20.34469
-24.031413612565444,90.0,20.250694
-24.031413612565444,91.25,20.164268
-24.031413612565444,92.5,20.095602
-24.031413612565444,93.75,20.047913
-24.031413612565444,95.0,20.021719
-24.031413612565444,96.25,20.01584
-24.031413612565444,97.5,20.02867
-24.031413612565444,98.75,20.062014
-24.031413612565444,100.0,20.119835
-24.031413612565444,101.25,20.221785
-24.031413612565444,102.5,20.35597
-24.031413612565444,103.75,20.529741
-24.031413612565444,105.0,20.744673
-24.031413612565444,106.25,21.012861
-24.031413612565444,107.5,21.339098
-24.031413612565444,108.75,21.729605
-24.031413612565444,110.0,22.172806
-24.031413612565444,111.25,22.661985
-24.031413612565444,112.5,23.148294
-24.031413612565444,113.75,25.039093
-24.031413612565444,115.0,27.079397
-24.031413612565444,116.25,27.237978
-24.031413612565444,117.5,26.913765
-24.031413612565444,118.75,26.379198
-24.031413612565444,120.0,25.845434
-24.031413612565444,121.25,25.806427
-24.031413612565444,122.5,26.248388
-24.031413612565444,123.75,26.449434
-24.031413612565444,125.0,26.744194
-24.031413612565444,126.25,26.10498
-24.031413612565444,127.5,25.386497
-24.031413612565444,128.75,24.951864
-24.031413612565444,130.0,24.336588
-24.031413612565444,131.25,23.482145
-24.031413612565444,132.5,23.120089
-24.031413612565444,133.75,23.170343
-24.031413612565444,135.0,23.973112
-24.031413612565444,136.25,24.502363
-24.031413612565444,137.5,25.384527
-24.031413612565444,138.75,26.062485
-24.031413612565444,140.0,26.802176
-24.031413612565444,141.25,26.63468
-24.031413612565444,142.5,26.047247
-24.031413612565444,143.75,25.859537
-24.031413612565444,145.0,25.018913
-24.031413612565444,146.25,23.654938
-24.031413612565444,147.5,23.015068
-24.031413612565444,148.75,23.065598
-24.031413612565444,150.0,22.87367
-24.031413612565444,151.25,22.776873
-24.031413612565444,152.5,23.210335
-24.031413612565444,153.75,23.439919
-24.031413612565444,155.0,23.358728
-24.031413612565444,156.25,23.12185
-24.031413612565444,157.5,22.987448
-24.031413612565444,158.75,22.9485
-24.031413612565444,160.0,22.921974
-24.031413612565444,161.25,22.903807
-24.031413612565444,162.5,22.886835
-24.031413612565444,163.75,22.867651
-24.031413612565444,165.0,22.837082
-24.031413612565444,166.25,22.791641
-24.031413612565444,167.5,22.751663
-24.031413612565444,168.75,22.711287
-24.031413612565444,170.0,22.657425
-24.031413612565444,171.25,22.61058
-24.031413612565444,172.5,22.565697
-24.031413612565444,173.75,22.527779
-24.031413612565444,175.0,22.498957
-24.031413612565444,176.25,22.481176
-24.031413612565444,177.5,22.469908
-24.031413612565444,178.75,22.467026
-24.031413612565444,180.0,22.468237
-24.031413612565444,181.25,22.480658
-24.031413612565444,182.5,22.489523
-24.031413612565444,183.75,22.486738
-24.031413612565444,185.0,22.479055
-24.031413612565444,186.25,22.474167
-24.031413612565444,187.5,22.473549
-24.031413612565444,188.75,22.472
-24.031413612565444,190.0,22.469305
-24.031413612565444,191.25,22.459238
-24.031413612565444,192.5,22.455576
-24.031413612565444,193.75,22.456474
-24.031413612565444,195.0,22.466476
-24.031413612565444,196.25,22.48105
-24.031413612565444,197.5,22.495468
-24.031413612565444,198.75,22.505472
-24.031413612565444,200.0,22.513174
-24.031413612565444,201.25,22.519552
-24.031413612565444,202.5,22.532822
-24.031413612565444,203.75,22.559013
-24.031413612565444,205.0,22.60433
-24.031413612565444,206.25,22.65449
-24.031413612565444,207.5,22.701574
-24.031413612565444,208.75,22.7404
-24.031413612565444,210.0,22.780886
-24.031413612565444,211.25,22.834259
-24.031413612565444,212.5,22.894758
-24.031413612565444,213.75,22.942099
-24.031413612565444,215.0,22.98084
-24.031413612565444,216.25,23.03279
-24.031413612565444,217.5,23.093573
-24.031413612565444,218.75,23.16812
-24.031413612565444,220.0,23.256783
-24.031413612565444,221.25,23.348175
-24.031413612565444,222.5,23.433716
-24.031413612565444,223.75,23.502283
-24.031413612565444,225.0,23.554514
-24.031413612565444,226.25,23.576263
-24.031413612565444,227.5,23.590845
-24.031413612565444,228.75,23.592257
-24.031413612565444,230.0,23.582739
-24.031413612565444,231.25,23.561083
-24.031413612565444,232.5,23.522718
-24.031413612565444,233.75,23.470528
-24.031413612565444,235.0,23.412275
-24.031413612565444,236.25,23.34273
-24.031413612565444,237.5,23.271223
-24.031413612565444,238.75,23.192156
-24.031413612565444,240.0,23.102142
-24.031413612565444,241.25,22.999933
-24.031413612565444,242.5,22.886015
-24.031413612565444,243.75,22.763529
-24.031413612565444,245.0,22.635529
-24.031413612565444,246.25,22.495249
-24.031413612565444,247.5,22.332071
-24.031413612565444,248.75,22.177034
-24.031413612565444,250.0,22.010399
-24.031413612565444,251.25,21.84313
-24.031413612565444,252.5,21.671776
-24.031413612565444,253.75,21.493975
-24.031413612565444,255.0,21.307411
-24.031413612565444,256.25,21.111273
-24.031413612565444,257.5,20.90943
-24.031413612565444,258.75,20.671587
-24.031413612565444,260.0,20.439514
-24.031413612565444,261.25,20.189543
-24.031413612565444,262.5,19.926577
-24.031413612565444,263.75,19.66155
-24.031413612565444,265.0,19.403036
-24.031413612565444,266.25,19.142271
-24.031413612565444,267.5,18.865509
-24.031413612565444,268.75,18.579088
-24.031413612565444,270.0,18.274094
-24.031413612565444,271.25,18.011408
-24.031413612565444,272.5,17.756296
-24.031413612565444,273.75,17.502432
-24.031413612565444,275.0,17.269567
-24.031413612565444,276.25,17.057665
-24.031413612565444,277.5,16.870087
-24.031413612565444,278.75,16.729483
-24.031413612565444,280.0,16.62932
-24.031413612565444,281.25,16.592508
-24.031413612565444,282.5,16.645033
-24.031413612565444,283.75,16.788025
-24.031413612565444,285.0,17.113195
-24.031413612565444,286.25,17.608765
-24.031413612565444,287.5,17.985395
-24.031413612565444,288.75,18.245636
-24.031413612565444,290.0,19.237665
-24.031413612565444,291.25,12.575229
-24.031413612565444,292.5,7.266762
-24.031413612565444,293.75,10.314488
-24.031413612565444,295.0,15.571132
-24.031413612565444,296.25,23.836485
-24.031413612565444,297.5,27.291418
-24.031413612565444,298.75,27.664017
-24.031413612565444,300.0,27.984282
-24.031413612565444,301.25,28.226889
-24.031413612565444,302.5,27.952972
-24.031413612565444,303.75,26.863028
-24.031413612565444,305.0,26.142656
-24.031413612565444,306.25,24.82779
-24.031413612565444,307.5,23.750353
-24.031413612565444,308.75,21.758652
-24.031413612565444,310.0,20.07634
-24.031413612565444,311.25,19.845228
-24.031413612565444,312.5,20.870872
-24.031413612565444,313.75,22.011955
-24.031413612565444,315.0,22.541391
-24.031413612565444,316.25,23.03827
-24.031413612565444,317.5,23.149054
-24.031413612565444,318.75,23.105368
-24.031413612565444,320.0,23.041313
-24.031413612565444,321.25,22.96424
-24.031413612565444,322.5,22.867416
-24.031413612565444,323.75,22.779924
-24.031413612565444,325.0,22.68427
-24.031413612565444,326.25,22.57316
-24.031413612565444,327.5,22.484224
-24.031413612565444,328.75,22.404121
-24.031413612565444,330.0,22.32477
-24.031413612565444,331.25,22.241678
-24.031413612565444,332.5,22.152979
-24.031413612565444,333.75,22.058264
-24.031413612565444,335.0,21.954628
-24.031413612565444,336.25,21.840338
-24.031413612565444,337.5,21.705408
-24.031413612565444,338.75,21.570002
-24.031413612565444,340.0,21.428108
-24.031413612565444,341.25,21.27642
-24.031413612565444,342.5,21.120386
-24.031413612565444,343.75,20.96116
-24.031413612565444,345.0,20.80033
-24.031413612565444,346.25,20.634827
-24.031413612565444,347.5,20.466965
-24.031413612565444,348.75,20.283602
-24.031413612565444,350.0,20.121872
-24.031413612565444,351.25,19.95771
-24.031413612565444,352.5,19.786692
-24.031413612565444,353.75,19.61045
-24.031413612565444,355.0,19.434027
-24.031413612565444,356.25,19.25689
-24.031413612565444,357.5,19.084581
-24.031413612565444,358.75,18.915033
-23.0890052356021,0.0,18.881681
-23.0890052356021,1.25,18.73326
-23.0890052356021,2.5,18.61408
-23.0890052356021,3.75,18.528639
-23.0890052356021,5.0,18.490026
-23.0890052356021,6.25,18.509008
-23.0890052356021,7.5,18.595327
-23.0890052356021,8.75,18.76436
-23.0890052356021,10.0,19.072355
-23.0890052356021,11.25,19.57754
-23.0890052356021,12.5,20.484243
-23.0890052356021,13.75,22.232918
-23.0890052356021,15.0,25.779238
-23.0890052356021,16.25,24.10978
-23.0890052356021,17.5,22.432062
-23.0890052356021,18.75,22.627905
-23.0890052356021,20.0,22.420393
-23.0890052356021,21.25,23.194239
-23.0890052356021,22.5,23.268446
-23.0890052356021,23.75,23.290472
-23.0890052356021,25.0,22.832214
-23.0890052356021,26.25,22.504759
-23.0890052356021,27.5,22.808615
-23.0890052356021,28.75,22.55459
-23.0890052356021,30.0,22.670458
-23.0890052356021,31.25,23.91971
-23.0890052356021,32.5,25.922455
-23.0890052356021,33.75,26.15252
-23.0890052356021,35.0,25.583902
-23.0890052356021,36.25,25.726458
-23.0890052356021,37.5,25.762789
-23.0890052356021,38.75,25.725748
-23.0890052356021,40.0,25.839996
-23.0890052356021,41.25,26.104967
-23.0890052356021,42.5,26.322538
-23.0890052356021,43.75,26.42688
-23.0890052356021,45.0,24.351843
-23.0890052356021,46.25,21.258535
-23.0890052356021,47.5,22.924833
-23.0890052356021,48.75,24.180496
-23.0890052356021,50.0,24.564077
-23.0890052356021,51.25,24.464193
-23.0890052356021,52.5,24.33785
-23.0890052356021,53.75,24.225555
-23.0890052356021,55.0,24.078308
-23.0890052356021,56.25,23.892023
-23.0890052356021,57.5,23.750093
-23.0890052356021,58.75,23.605047
-23.0890052356021,60.0,23.457664
-23.0890052356021,61.25,23.311415
-23.0890052356021,62.5,23.168142
-23.0890052356021,63.75,23.027025
-23.0890052356021,65.0,22.886557
-23.0890052356021,66.25,22.75142
-23.0890052356021,67.5,22.60866
-23.0890052356021,68.75,22.476892
-23.0890052356021,70.0,22.347704
-23.0890052356021,71.25,22.221123
-23.0890052356021,72.5,22.095762
-23.0890052356021,73.75,21.972971
-23.0890052356021,75.0,21.852196
-23.0890052356021,76.25,21.73861
-23.0890052356021,77.5,21.634367
-23.0890052356021,78.75,21.528404
-23.0890052356021,80.0,21.437479
-23.0890052356021,81.25,21.349138
-23.0890052356021,82.5,21.257833
-23.0890052356021,83.75,21.167238
-23.0890052356021,85.0,21.082253
-23.0890052356021,86.25,21.000223
-23.0890052356021,87.5,20.917963
-23.0890052356021,88.75,20.835678
-23.0890052356021,90.0,20.752218
-23.0890052356021,91.25,20.678064
-23.0890052356021,92.5,20.62568
-23.0890052356021,93.75,20.593086
-23.0890052356021,95.0,20.577929
-23.0890052356021,96.25,20.580559
-23.0890052356021,97.5,20.598215
-23.0890052356021,98.75,20.63156
-23.0890052356021,100.0,20.684187
-23.0890052356021,101.25,20.78039
-23.0890052356021,102.5,20.907362
-23.0890052356021,103.75,21.073359
-23.0890052356021,105.0,21.2894
-23.0890052356021,106.25,21.565948
-23.0890052356021,107.5,21.89623
-23.0890052356021,108.75,22.286802
-23.0890052356021,110.0,22.736174
-23.0890052356021,111.25,23.253878
-23.0890052356021,112.5,23.85977
-23.0890052356021,113.75,25.030497
-23.0890052356021,115.0,27.705812
-23.0890052356021,116.25,28.006706
-23.0890052356021,117.5,27.402008
-23.0890052356021,118.75,26.960817
-23.0890052356021,120.0,26.7536
-23.0890052356021,121.25,27.02521
-23.0890052356021,122.5,27.44477
-23.0890052356021,123.75,27.759748
-23.0890052356021,125.0,27.827194
-23.0890052356021,126.25,27.11547
-23.0890052356021,127.5,26.327185
-23.0890052356021,128.75,26.161993
-23.0890052356021,130.0,25.391647
-23.0890052356021,131.25,24.230936
-23.0890052356021,132.5,23.531403
-23.0890052356021,133.75,23.430565
-23.0890052356021,135.0,24.149637
-23.0890052356021,136.25,24.825388
-23.0890052356021,137.5,26.01609
-23.0890052356021,138.75,26.670938
-23.0890052356021,140.0,27.002626
-23.0890052356021,141.25,26.963554
-23.0890052356021,142.5,26.654753
-23.0890052356021,143.75,26.275421
-23.0890052356021,145.0,25.431135
-23.0890052356021,146.25,24.313814
-23.0890052356021,147.5,23.67954
-23.0890052356021,148.75,23.73217
-23.0890052356021,150.0,23.553381
