month,lat,plev,o3
3,79.63350785340313,100000.0,5.242496177970693e-08
3,80.57591623036649,100000.0,5.244554722100053e-08
3,81.51832460732984,100000.0,5.248784122256553e-08
3,82.4607329842932,100000.0,5.253656472821906e-08
3,83.40314136125653,100000.0,5.2664607601518395e-08
3,84.34554973821989,100000.0,5.279014212147206e-08
3,85.28795811518324,100000.0,5.27805448892531e-08
3,86.2303664921466,100000.0,5.272483372974733e-08
3,87.17277486910996,100000.0,
3,88.11518324607329,100000.0,
3,89.05759162303664,100000.0,
3,90.0,100000.0,
4,-90.0,100000.0,
4,-89.05759162303664,100000.0,
4,-88.1151832460733,100000.0,
4,-87.17277486910994,100000.0,
4,-86.2303664921466,100000.0,
4,-85.28795811518324,100000.0,
4,-84.3455497382199,100000.0,
4,-83.40314136125654,100000.0,
4,-82.46073298429319,100000.0,
4,-81.51832460732984,100000.0,
4,-80.57591623036649,100000.0,
4,-79.63350785340315,100000.0,
4,-78.69109947643979,100000.0,
4,-77.74869109947645,100000.0,
4,-76.80628272251309,100000.0,
4,-75.86387434554973,100000.0,
4,-74.92146596858639,100000.0,
4,-73.97905759162303,100000.0,
4,-73.03664921465969,100000.0,
4,-72.09424083769633,100000.0,
4,-71.15183246073298,100000.0,
4,-70.20942408376963,100000.0,
4,-69.26701570680629,100000.0,
4,-68.32460732984293,100000.0,
4,-67.38219895287958,100000.0,
4,-66.43979057591623,100000.0,
4,-65.49738219895288,100000.0,
4,-64.55497382198953,100000.0,
4,-63.61256544502618,100000.0,
4,-62.67015706806283,100000.0,
4,-61.72774869109948,100000.0,
4,-60.78534031413612,100000.0,
4,-59.84293193717278,100000.0,
4,-58.90052356020942,100000.0,
4,-57.95811518324607,100000.0,
4,-57.01570680628272,100000.0,
4,-56.07329842931937,100000.0,
4,-55.13089005235602,100000.0,
4,-54.18848167539267,100000.0,
4,-53.24607329842932,100000.0,
4,-52.303664921465966,100000.0,2.4499080507867944e-08
4,-51.361256544502616,100000.0,2.5139563427611585e-08
4,-50.41884816753927,100000.0,2.5335728787661574e-08
4,-49.47643979057592,100000.0,2.5420061355526573e-08
4,-48.53403141361257,100000.0,2.5534752375437577e-08
4,-47.59162303664922,100000.0,2.5617214164977996e-08
4,-46.64921465968587,100000.0,2.568953936522981e-08
4,-45.70680628272251,100000.0,2.5744848259351097e-08
4,-44.76439790575916,100000.0,2.5817482168122223e-08
4,-43.82198952879581,100000.0,2.5871773428705456e-08
4,-42.87958115183246,100000.0,2.5917350213046063e-08
4,-41.93717277486911,100000.0,2.5972125938962134e-08
4,-40.99476439790576,100000.0,2.6013552110788005e-08
4,-40.05235602094241,100000.0,2.607272422581482e-08
4,-39.109947643979055,100000.0,2.609872153543191e-08
4,-38.167539267015705,100000.0,2.6065342317319796e-08
4,-37.225130890052355,100000.0,2.6030706545500506e-08
4,-36.282722513089006,100000.0,2.5992511629466476e-08
4,-35.340314136125656,100000.0,2.5881800793383563e-08
4,-34.397905759162306,100000.0,2.5584124233904548e-08
4,-33.455497382198956,100000.0,2.5425349783231017e-08
4,-32.5130890052356,100000.0,2.5220784234754733e-08
4,-31.57068062827225,100000.0,2.501406295223708e-08
4,-30.6282722513089,100000.0,2.4766685990746064e-08
4,-29.68586387434555,100000.0,2.4485460343415703e-08
4,-28.7434554973822,100000.0,2.4151271477827984e-08
4,-27.80104712041885,100000.0,2.3899304141943345e-08
4,-26.8586387434555,100000.0,2.3615055340479797e-08
4,-25.916230366492144,100000.0,2.3315182649820198e-08
4,-24.9738219895288,100000.0,2.2934145525345953e-08
4,-24.031413612565444,100000.0,2.2491393438123572e-08
4,-23.0890052356021,100000.0,2.209619620503599e-08
4,-22.146596858638745,100000.0,2.1764535590964227e-08
4,-21.204188481675388,100000.0,2.1392611730510612e-08
4,-20.261780104712045,100000.0,2.1111327260771257e-08
4,-19.31937172774869,100000.0,2.082720283890106e-08
4,-18.376963350785346,100000.0,2.0456777584452552e-08
4,-17.43455497382199,100000.0,2.0009048564779026e-08
4,-16.492146596858646,100000.0,1.953808310549187e-08
4,-15.54973821989529,100000.0,1.911142599625675e-08
4,-14.607329842931932,100000.0,1.8662975879147482e-08
4,-13.66492146596859,100000.0,1.8120803911418804e-08
4,-12.722513089005233,100000.0,1.7707954584480772e-08
4,-11.78010471204189,100000.0,1.7107504907279748e-08
4,-10.837696335078533,100000.0,1.652074255176223e-08
4,-9.89528795811519,100000.0,1.5843874610172233e-08
4,-8.952879581151834,100000.0,1.5116447806178402e-08
4,-8.010471204188477,100000.0,1.4569696200073144e-08
4,-7.068062827225134,100000.0,1.4136535930630044e-08
4,-6.125654450261777,100000.0,1.387228633249228e-08
4,-5.1832460732984345,100000.0,1.3711634199176234e-08
4,-4.240837696335078,100000.0,1.3247535894656013e-08
4,-3.298429319371735,100000.0,1.2823528327173382e-08
4,-2.356020942408378,100000.0,1.282106571476542e-08
4,-1.4136125654450211,100000.0,1.2972166186547143e-08
4,-0.47120418848167844,100000.0,1.3176837813185643e-08
4,0.47120418848167844,100000.0,1.3554503945439698e-08
4,1.4136125654450211,100000.0,1.4145070319893386e-08
4,2.356020942408378,100000.0,1.511220304035908e-08
4,3.2984293193717207,100000.0,1.63286793702416e-08
4,4.240837696335078,100000.0,1.778965185709292e-08
4,5.1832460732984345,100000.0,1.909601841207429e-08
4,6.125654450261777,100000.0,2.0462706410543914e-08
4,7.068062827225134,100000.0,2.1419327516733114e-08
4,8.010471204188477,100000.0,2.234293146737739e-08
4,8.952879581151834,100000.0,2.33971212509373e-08
4,9.895287958115176,100000.0,2.4359443333565878e-08
4,10.837696335078533,100000.0,2.5386089674839317e-08
4,11.78010471204189,100000.0,2.6464726003425217e-08
4,12.722513089005233,100000.0,2.7477358514097952e-08
4,13.66492146596859,100000.0,2.835108542702662e-08
4,14.607329842931932,100000.0,2.929969195070013e-08
4,15.54973821989529,100000.0,3.039586345135601e-08
4,16.492146596858632,100000.0,3.170967668081769e-08
4,17.43455497382199,100000.0,3.3013924612304007e-08
4,18.376963350785346,100000.0,3.423749867464374e-08
4,19.31937172774869,100000.0,3.5509784311061794e-08
4,20.261780104712045,100000.0,3.654458306011279e-08
4,21.204188481675388,100000.0,3.7760486370569613e-08
4,22.146596858638745,100000.0,3.878364073352084e-08
4,23.089005235602087,100000.0,3.994512439849324e-08
4,24.031413612565444,100000.0,4.1027520610313756e-08
4,24.9738219895288,100000.0,4.232713479183965e-08
4,25.916230366492144,100000.0,4.341790497939047e-08
4,26.8586387434555,100000.0,4.4280185958375474e-08
4,27.801047120418843,100000.0,4.5258738712837846e-08
4,28.7434554973822,100000.0,4.620530389356289e-08
4,29.685863874345543,100000.0,4.685285408297894e-08
4,30.6282722513089,100000.0,4.739726662872036e-08
4,31.570680628272257,100000.0,4.803255748697659e-08
4,32.5130890052356,100000.0,4.88067447509808e-08
4,33.455497382198956,100000.0,4.942327372165596e-08
4,34.3979057591623,100000.0,5.0001491761856704e-08
4,35.340314136125656,100000.0,5.048445905483173e-08
4,36.282722513089,100000.0,5.068707327886773e-08
4,37.225130890052355,100000.0,5.079846604179958e-08
4,38.16753926701571,100000.0,5.114527756866503e-08
4,39.10994764397907,100000.0,5.148757493290697e-08
4,40.0523560209424,100000.0,5.189056537544271e-08
4,40.994764397905755,100000.0,5.201036404133091e-08
4,41.93717277486911,100000.0,5.1944362920450085e-08
4,42.87958115183247,100000.0,5.155309168871262e-08
4,43.8219895287958,100000.0,5.123407604050863e-08
4,44.764397905759154,100000.0,5.101600173162716e-08
4,45.70680628272251,100000.0,5.075487368384278e-08
4,46.64921465968587,100000.0,5.086647827129102e-08
4,47.591623036649224,100000.0,5.087585696210563e-08
4,48.53403141361255,100000.0,5.094569776413016e-08
4,49.47643979057591,100000.0,5.091839495635053e-08
4,50.41884816753927,100000.0,5.085856815969788e-08
4,51.36125654450262,100000.0,5.096330610164399e-08
4,52.30366492146598,100000.0,5.116849465025566e-08
4,53.24607329842931,100000.0,5.1118888496331635e-08
4,54.188481675392666,100000.0,5.1035379158292874e-08
4,55.13089005235602,100000.0,5.1029848939047366e-08
4,56.07329842931938,100000.0,5.119017325789845e-08
4,57.01570680628271,100000.0,5.142658026173839e-08
4,57.958115183246065,100000.0,5.159774392364637e-08
4,58.90052356020942,100000.0,5.226528971870866e-08
4,59.84293193717278,100000.0,5.25363581379187e-08
4,60.785340314136135,100000.0,5.267476044058836e-08
4,61.727748691099464,100000.0,5.2964448497787195e-08
4,62.67015706806282,100000.0,5.3029738480767234e-08
4,63.61256544502618,100000.0,5.290750992870133e-08
4,64.55497382198953,100000.0,5.279584587178294e-08
4,65.49738219895289,100000.0,5.303793423773521e-08
4,66.43979057591622,100000.0,5.285389540998104e-08
4,67.38219895287958,100000.0,5.292424319481502e-08
4,68.32460732984293,100000.0,5.3170491958504965e-08
4,69.26701570680629,100000.0,5.324896957827046e-08
4,70.20942408376962,100000.0,5.310518387240683e-08
4,71.15183246073298,100000.0,5.32148003426747e-08
4,72.09424083769633,100000.0,5.331931002740754e-08
4,73.03664921465969,100000.0,5.3405391108822256e-08
4,73.97905759162305,100000.0,5.3438244620090894e-08
4,74.92146596858638,100000.0,5.3343204071898945e-08
4,75.86387434554973,100000.0,5.331781555695484e-08
4,76.80628272251309,100000.0,5.341813046650242e-08
4,77.74869109947645,100000.0,5.3482172038713625e-08
4,78.6910994764398,100000.0,5.3504579827914576e-08
4,79.63350785340313,100000.0,5.352353408483194e-08
4,80.57591623036649,100000.0,5.3543486632100575e-08
4,81.51832460732984,100000.0,5.3607829381081084e-08
4,82.4607329842932,100000.0,5.366515866172515e-08
4,83.40314136125653,100000.0,5.381074463794961e-08
4,84.34554973821989,100000.0,5.392543918810359e-08
4,85.28795811518324,100000.0,5.3893511073630025e-08
4,86.2303664921466,100000.0,5.389217686927835e-08
4,87.17277486910996,100000.0,5.391896341756646e-08
4,88.11518324607329,100000.0,5.395689730816323e-08
4,89.05759162303664,100000.0,5.399373428607533e-08
4,90.0,100000.0,5.4001375815459747e-08
5,-90.0,100000.0,
5,-89.05759162303664,100000.0,
5,-88.1151832460733,100000.0,
5,-87.17277486910994,100000.0,
5,-86.2303664921466,100000.0,
5,-85.28795811518324,100000.0,
5,-84.3455497382199,100000.0,
5,-83.40314136125654,100000.0,
5,-82.46073298429319,100000.0,
5,-81.51832460732984,100000.0,
5,-80.57591623036649,100000.0,
5,-79.63350785340315,100000.0,
5,-78.69109947643979,100000.0,
5,-77.74869109947645,100000.0,
5,-76.80628272251309,100000.0,
5,-75.86387434554973,100000.0,
5,-74.92146596858639,100000.0,
5,-73.97905759162303,100000.0,
5,-73.03664921465969,100000.0,
5,-72.09424083769633,100000.0,
5,-71.15183246073298,100000.0,
5,-70.20942408376963,100000.0,
5,-69.26701570680629,100000.0,
5,-68.32460732984293,100000.0,
5,-67.38219895287958,100000.0,
5,-66.43979057591623,100000.0,
5,-65.49738219895288,100000.0,
5,-64.55497382198953,100000.0,
5,-63.61256544502618,100000.0,
5,-62.67015706806283,100000.0,
5,-61.72774869109948,100000.0,
5,-60.78534031413612,100000.0,
5,-59.84293193717278,100000.0,
5,-58.90052356020942,100000.0,
5,-57.95811518324607,100000.0,
5,-57.01570680628272,100000.0,
5,-56.07329842931937,100000.0,
5,-55.13089005235602,100000.0,
5,-54.18848167539267,100000.0,
5,-53.24607329842932,100000.0,2.8391937689775653e-08
5,-52.303664921465966,100000.0,2.839429115762362e-08
5,-51.361256544502616,100000.0,2.840637809824059e-08
5,-50.41884816753927,100000.0,2.8444902668583652e-08
5,-49.47643979057592,100000.0,2.8315083051895557e-08
5,-48.53403141361257,100000.0,2.827631866110606e-08
5,-47.59162303664922,100000.0,2.837574032783962e-08
5,-46.64921465968587,100000.0,2.8479851159383367e-08
5,-45.70680628272251,100000.0,2.8579907724777812e-08
5,-44.76439790575916,100000.0,2.869306499999723e-08
5,-43.82198952879581,100000.0,2.8769478616781613e-08
5,-42.87958115183246,100000.0,2.8838810346684242e-08
5,-41.93717277486911,100000.0,2.8892069239899375e-08
5,-40.99476439790576,100000.0,2.892554087969258e-08
5,-40.05235602094241,100000.0,2.895740437204704e-08
5,-39.109947643979055,100000.0,2.900021868867935e-08
5,-38.167539267015705,100000.0,2.9053775120406823e-08
5,-37.225130890052355,100000.0,2.9071174330174418e-08
5,-36.282722513089006,100000.0,2.9024689831815964e-08
5,-35.340314136125656,100000.0,2.882392769394812e-08
5,-34.397905759162306,100000.0,2.865428282529034e-08
5,-33.455497382198956,100000.0,2.8630551580077943e-08
5,-32.5130890052356,100000.0,2.859750018869818e-08
5,-31.57068062827225,100000.0,2.851822396642314e-08
5,-30.6282722513089,100000.0,2.8434409266776378e-08
5,-29.68586387434555,100000.0,2.81637612611417e-08
5,-28.7434554973822,100000.0,2.7917004922332455e-08
5,-27.80104712041885,100000.0,2.7734856413429566e-08
5,-26.8586387434555,100000.0,2.749677325596924e-08
5,-25.916230366492144,100000.0,2.725513403954433e-08
5,-24.9738219895288,100000.0,2.6905727319317685e-08
5,-24.031413612565444,100000.0,2.6505845970756075e-08
5,-23.0890052356021,100000.0,2.611539999414065e-08
5,-22.146596858638745,100000.0,2.575720153051921e-08
5,-21.204188481675388,100000.0,2.537927342841418e-08
5,-20.261780104712045,100000.0,2.501951941574931e-08
5,-19.31937172774869,100000.0,2.462280751027962e-08
5,-18.376963350785346,100000.0,2.415367069315731e-08
5,-17.43455497382199,100000.0,2.3673684934141663e-08
5,-16.492146596858646,100000.0,2.3155573648695172e-08
5,-15.54973821989529,100000.0,2.2657561805045252e-08
5,-14.607329842931932,100000.0,2.21530480239291e-08
5,-13.66492146596859,100000.0,2.160362824806899e-08
5,-12.722513089005233,100000.0,2.115486816675212e-08
5,-11.78010471204189,100000.0,2.049913642258823e-08
5,-10.837696335078533,100000.0,1.9851845110475167e-08
5,-9.89528795811519,100000.0,1.8972838461495686e-08
5,-8.952879581151834,100000.0,1.8091308882017455e-08
5,-8.010471204188477,100000.0,1.7561267700798367e-08
5,-7.068062827225134,100000.0,1.697898867201408e-08
5,-6.125654450261777,100000.0,1.661235960524341e-08
5,-5.1832460732984345,100000.0,1.6335421817505202e-08
5,-4.240837696335078,100000.0,1.57929011103243e-08
5,-3.298429319371735,100000.0,1.4881534649844988e-08
5,-2.356020942408378,100000.0,1.473546321846128e-08
5,-1.4136125654450211,100000.0,1.4387090857576263e-08
5,-0.47120418848167844,100000.0,1.422942560328709e-08
5,0.47120418848167844,100000.0,1.4060695447226383e-08
5,1.4136125654450211,100000.0,1.387382279395253e-08
5,2.356020942408378,100000.0,1.3783755300740473e-08
5,3.2984293193717207,100000.0,1.4009447629609951e-08
5,4.240837696335078,100000.0,1.450104064966856e-08
5,5.1832460732984345,100000.0,1.513302042141838e-08
5,6.125654450261777,100000.0,1.6070657973717377e-08
5,7.068062827225134,100000.0,1.6881256162132578e-08
5,8.010471204188477,100000.0,1.7986032832882842e-08
5,8.952879581151834,100000.0,1.9079460540207888e-08
5,9.895287958115176,100000.0,2.0087908241392543e-08
5,10.837696335078533,100000.0,2.130467457940137e-08
5,11.78010471204189,100000.0,2.2319411218752904e-08
5,12.722513089005233,100000.0,2.348690943903021e-08
5,13.66492146596859,100000.0,2.4381192730098047e-08
5,14.607329842931932,100000.0,2.5350568670711708e-08
5,15.54973821989529,100000.0,2.629156005089343e-08
5,16.492146596858632,100000.0,2.7525189531435066e-08
5,17.43455497382199,100000.0,2.8640065623434204e-08
5,18.376963350785346,100000.0,2.975311817445068e-08
5,19.31937172774869,100000.0,3.093045102264827e-08
5,20.261780104712045,100000.0,3.1702210067271074e-08
5,21.204188481675388,100000.0,3.256244740255974e-08
5,22.146596858638745,100000.0,3.3323933698755723e-08
5,23.089005235602087,100000.0,3.394759863846488e-08
5,24.031413612565444,100000.0,3.473485197461347e-08
5,24.9738219895288,100000.0,3.550016082972384e-08
5,25.916230366492144,100000.0,3.63918815614641e-08
5,26.8586387434555,100000.0,3.715596126356966e-08
5,27.801047120418843,100000.0,3.807949545307704e-08
5,28.7434554973822,100000.0,3.886679400140604e-08
5,29.685863874345543,100000.0,3.9586061394526206e-08
5,30.6282722513089,100000.0,4.047137019088505e-08
5,31.570680628272257,100000.0,4.1343691094737995e-08
5,32.5130890052356,100000.0,4.237172266599881e-08
5,33.455497382198956,100000.0,4.335359132466642e-08
5,34.3979057591623,100000.0,4.3877336078933344e-08
5,35.340314136125656,100000.0,4.4181007530814924e-08
5,36.282722513089,100000.0,4.455861033168095e-08
5,37.225130890052355,100000.0,4.509885324447762e-08
5,38.16753926701571,100000.0,4.579742316373751e-08
5,39.10994764397907,100000.0,4.6136872529719526e-08
5,40.0523560209424,100000.0,4.621885592245491e-08
5,40.994764397905755,100000.0,4.6179437136995605e-08
5,41.93717277486911,100000.0,4.5945967686888e-08
5,42.87958115183247,100000.0,4.587052686353885e-08
5,43.8219895287958,100000.0,4.581226180902432e-08
5,44.764397905759154,100000.0,4.563688371806803e-08
5,45.70680628272251,100000.0,4.5560785518919926e-08
5,46.64921465968587,100000.0,4.5224793687737105e-08
5,47.591623036649224,100000.0,4.5413223460855214e-08
5,48.53403141361255,100000.0,4.534393039583315e-08
5,49.47643979057591,100000.0,4.5190012026128174e-08
5,50.41884816753927,100000.0,4.519646073693662e-08
5,51.36125654450262,100000.0,4.490251160463032e-08
5,52.30366492146598,100000.0,4.463009140705045e-08
5,53.24607329842931,100000.0,4.411703078069153e-08
5,54.188481675392666,100000.0,4.405445678697077e-08
5,55.13089005235602,100000.0,4.409388451190709e-08
5,56.07329842931938,100000.0,4.4270748027171896e-08
5,57.01570680628271,100000.0,4.4316451083749303e-08
5,57.958115183246065,100000.0,4.4407223171003515e-08
5,58.90052356020942,100000.0,4.442562104856055e-08
5,59.84293193717278,100000.0,4.4082502256225036e-08
5,60.785340314136135,100000.0,4.398863816570692e-08
5,61.727748691099464,100000.0,4.409621717507028e-08
5,62.67015706806282,100000.0,4.414409999848819e-08
5,63.61256544502618,100000.0,4.362864099031566e-08
5,64.55497382198953,100000.0,4.3759794859020736e-08
5,65.49738219895289,100000.0,4.410006843036387e-08
5,66.43979057591622,100000.0,4.4331377336085e-08
5,67.38219895287958,100000.0,4.413044286132845e-08
5,68.32460732984293,100000.0,4.40882462074942e-08
5,69.26701570680629,100000.0,4.359312835381809e-08
5,70.20942408376962,100000.0,4.3113707929918755e-08
5,71.15183246073298,100000.0,4.275228229404422e-08
5,72.09424083769633,100000.0,4.2546923978283656e-08
5,73.03664921465969,100000.0,4.2370506528169734e-08
5,73.97905759162305,100000.0,4.22995899332227e-08
5,74.92146596858638,100000.0,4.220322075610472e-08
5,75.86387434554973,100000.0,4.218068904530517e-08
5,76.80628272251309,100000.0,4.2210158836850535e-08
5,77.74869109947645,100000.0,4.221470008646185e-08
5,78.6910994764398,100000.0,4.214828176396796e-08
5,79.63350785340313,100000.0,4.218736254911208e-08
5,80.57591623036649,100000.0,4.22856582923563e-08
5,81.51832460732984,100000.0,4.240053400002132e-08
5,82.4607329842932,100000.0,4.248615813578337e-08
5,83.40314136125653,100000.0,4.26392732691085e-08
5,84.34554973821989,100000.0,4.275266632072482e-08
5,85.28795811518324,100000.0,4.2750605586425354e-08
5,86.2303664921466,100000.0,4.280176985677678e-08
5,87.17277486910996,100000.0,4.2904439124925735e-08
5,88.11518324607329,100000.0,4.3023830695629766e-08
5,89.05759162303664,100000.0,4.312527833604115e-08
5,90.0,100000.0,4.314451018672095e-08
6,-90.0,100000.0,
6,-89.05759162303664,100000.0,
6,-88.1151832460733,100000.0,
6,-87.17277486910994,100000.0,
6,-86.2303664921466,100000.0,
6,-85.28795811518324,100000.0,
6,-84.3455497382199,100000.0,
6,-83.40314136125654,100000.0,
6,-82.46073298429319,100000.0,
6,-81.51832460732984,100000.0,
6,-80.57591623036649,100000.0,
6,-79.63350785340315,100000.0,
6,-78.69109947643979,100000.0,
6,-77.74869109947645,100000.0,
6,-76.80628272251309,100000.0,
6,-75.86387434554973,100000.0,
6,-74.92146596858639,100000.0,
6,-73.97905759162303,100000.0,
6,-73.03664921465969,100000.0,
6,-72.09424083769633,100000.0,
6,-71.15183246073298,100000.0,
6,-70.20942408376963,100000.0,
6,-69.26701570680629,100000.0,
6,-68.32460732984293,100000.0,
6,-67.38219895287958,100000.0,
6,-66.43979057591623,100000.0,
6,-65.49738219895288,100000.0,
6,-64.55497382198953,100000.0,
6,-63.61256544502618,100000.0,
6,-62.67015706806283,100000.0,
6,-61.72774869109948,100000.0,
6,-60.78534031413612,100000.0,
6,-59.84293193717278,100000.0,
6,-58.90052356020942,100000.0,
6,-57.95811518324607,100000.0,
6,-57.01570680628272,100000.0,
6,-56.07329842931937,100000.0,
6,-55.13089005235602,100000.0,2.8398040363697425e-08
6,-54.18848167539267,100000.0,2.8216363801014662e-08
6,-53.24607329842932,100000.0,2.800629885577813e-08
6,-52.303664921465966,100000.0,2.788680056106877e-08
6,-51.361256544502616,100000.0,2.8367270458555042e-08
6,-50.41884816753927,100000.0,2.8764363152793503e-08
6,-49.47643979057592,100000.0,2.890630054895928e-08
6,-48.53403141361257,100000.0,2.9055969911274966e-08
6,-47.59162303664922,100000.0,2.9291403338098912e-08
6,-46.64921465968587,100000.0,2.9524578370762665e-08
6,-45.70680628272251,100000.0,2.9653179707305097e-08
6,-44.76439790575916,100000.0,2.975231258447499e-08
6,-43.82198952879581,100000.0,2.9869061940246273e-08
6,-42.87958115183246,100000.0,2.996416726336082e-08
6,-41.93717277486911,100000.0,3.005144117666407e-08
6,-40.99476439790576,100000.0,3.010547752808403e-08
6,-40.05235602094241,100000.0,3.013590932515069e-08
6,-39.109947643979055,100000.0,3.015992674284072e-08
6,-38.167539267015705,100000.0,3.0340570392330714e-08
6,-37.225130890052355,100000.0,3.031767977080107e-08
6,-36.282722513089006,100000.0,3.030502055778869e-08
6,-35.340314136125656,100000.0,3.008682739340114e-08
6,-34.397905759162306,100000.0,3.0029213510775864e-08
6,-33.455497382198956,100000.0,3.008344762883695e-08
6,-32.5130890052356,100000.0,3.012009603266568e-08
6,-31.57068062827225,100000.0,3.007604521716148e-08
6,-30.6282722513089,100000.0,3.021032513706827e-08
6,-29.68586387434555,100000.0,2.999199982079327e-08
6,-28.7434554973822,100000.0,2.987398441823092e-08
6,-27.80104712041885,100000.0,2.972868563582679e-08
6,-26.8586387434555,100000.0,2.9591641391237288e-08
6,-25.916230366492144,100000.0,2.9463917122871345e-08
6,-24.9738219895288,100000.0,2.92176914408668e-08
6,-24.031413612565444,100000.0,2.8973513006098603e-08
6,-23.0890052356021,100000.0,2.8668469738064593e-08
6,-22.146596858638745,100000.0,2.837928878727407e-08
6,-21.204188481675388,100000.0,2.8110213848620734e-08
6,-20.261780104712045,100000.0,2.781287690888365e-08
6,-19.31937172774869,100000.0,2.750122818766122e-08
6,-18.376963350785346,100000.0,2.711584938000739e-08
6,-17.43455497382199,100000.0,2.6681743379449493e-08
6,-16.492146596858646,100000.0,2.6285998304107818e-08
6,-15.54973821989529,100000.0,2.5880241649379065e-08
6,-14.607329842931932,100000.0,2.549490798677625e-08
6,-13.66492146596859,100000.0,2.5140873636888e-08
6,-12.722513089005233,100000.0,2.469360352065012e-08
6,-11.78010471204189,100000.0,2.416515775554103e-08
6,-10.837696335078533,100000.0,2.3618396564042966e-08
6,-9.89528795811519,100000.0,2.2877913663408698e-08
6,-8.952879581151834,100000.0,2.20187032797168e-08
6,-8.010471204188477,100000.0,2.1209371126368873e-08
6,-7.068062827225134,100000.0,2.1003556939842517e-08
6,-6.125654450261777,100000.0,2.0618559798266765e-08
6,-5.1832460732984345,100000.0,2.0298714840357252e-08
6,-4.240837696335078,100000.0,1.9764804126687365e-08
6,-3.298429319371735,100000.0,1.8934634771430247e-08
6,-2.356020942408378,100000.0,1.8656129395146356e-08
6,-1.4136125654450211,100000.0,1.8166673209777088e-08
6,-0.47120418848167844,100000.0,1.765205322307321e-08
6,0.47120418848167844,100000.0,1.7238002402444626e-08
6,1.4136125654450211,100000.0,1.6629526383991403e-08
6,2.356020942408378,100000.0,1.6231485191598e-08
6,3.2984293193717207,100000.0,1.583865607079348e-08
6,4.240837696335078,100000.0,1.564408365413505e-08
6,5.1832460732984345,100000.0,1.5222325727968302e-08
6,6.125654450261777,100000.0,1.5383878103354416e-08
6,7.068062827225134,100000.0,1.5691506695310623e-08
6,8.010471204188477,100000.0,1.6232430238244806e-08
6,8.952879581151834,100000.0,1.707638094167651e-08
6,9.895287958115176,100000.0,1.7768637879264565e-08
6,10.837696335078533,100000.0,1.8640361274060947e-08
6,11.78010471204189,100000.0,1.956869165304506e-08
6,12.722513089005233,100000.0,2.0633588660899994e-08
6,13.66492146596859,100000.0,2.146744470569017e-08
6,14.607329842931932,100000.0,2.2104186031903334e-08
6,15.54973821989529,100000.0,2.288350817974794e-08
6,16.492146596858632,100000.0,2.3862674471329464e-08
6,17.43455497382199,100000.0,2.4673459600646885e-08
6,18.376963350785346,100000.0,2.5418848037528277e-08
6,19.31937172774869,100000.0,2.586875373264657e-08
6,20.261780104712045,100000.0,2.644966703435617e-08
6,21.204188481675388,100000.0,2.688856361414046e-08
6,22.146596858638745,100000.0,2.751434268850385e-08
6,23.089005235602087,100000.0,2.778895849592745e-08
6,24.031413612565444,100000.0,2.825121322604392e-08
6,24.9738219895288,100000.0,2.8617965330823743e-08
6,25.916230366492144,100000.0,2.911757592761987e-08
6,26.8586387434555,100000.0,2.9725237544136535e-08
6,27.801047120418843,100000.0,3.017963453128401e-08
6,28.7434554973822,100000.0,3.0865994768222254e-08
6,29.685863874345543,100000.0,3.134447761974236e-08
6,30.6282722513089,100000.0,3.174148816152085e-08
6,31.570680628272257,100000.0,3.2315639035946845e-08
6,32.5130890052356,100000.0,3.358525442067991e-08
6,33.455497382198956,100000.0,3.4656778445609163e-08
6,34.3979057591623,100000.0,3.527736700685106e-08
6,35.340314136125656,100000.0,3.545487375294296e-08
6,36.282722513089,100000.0,3.591125088708287e-08
6,37.225130890052355,100000.0,3.6229774761761904e-08
6,38.16753926701571,100000.0,3.729957703971622e-08
6,39.10994764397907,100000.0,3.7697014290303405e-08
6,40.0523560209424,100000.0,3.7503455721426145e-08
6,40.994764397905755,100000.0,3.7328004134764745e-08
6,41.93717277486911,100000.0,3.7195389334862364e-08
6,42.87958115183247,100000.0,3.744474495549953e-08
6,43.8219895287958,100000.0,3.765151787248687e-08
6,44.764397905759154,100000.0,3.7764187584683024e-08
6,45.70680628272251,100000.0,3.762096985453096e-08
6,46.64921465968587,100000.0,3.7323121556882134e-08
6,47.591623036649224,100000.0,3.6871985916239694e-08
6,48.53403141361255,100000.0,3.655047216895824e-08
6,49.47643979057591,100000.0,3.630383869527696e-08
6,50.41884816753927,100000.0,3.5973565758491996e-08
6,51.36125654450262,100000.0,3.576235081964426e-08
6,52.30366492146598,100000.0,3.5559288556780796e-08
6,53.24607329842931,100000.0,3.5331842220001155e-08
6,54.188481675392666,100000.0,3.518255076479748e-08
6,55.13089005235602,100000.0,3.550336474194492e-08
6,56.07329842931938,100000.0,3.5160990148517576e-08
6,57.01570680628271,100000.0,3.458800280834228e-08
6,57.958115183246065,100000.0,3.371017658349013e-08
6,58.90052356020942,100000.0,3.3592221487557936e-08
6,59.84293193717278,100000.0,3.29745938513911e-08
6,60.785340314136135,100000.0,3.248825023662296e-08
6,61.727748691099464,100000.0,3.240654748992708e-08
6,62.67015706806282,100000.0,3.2249235380908816e-08
6,63.61256544502618,100000.0,3.384674907425525e-08
6,64.55497382198953,100000.0,3.556599425551321e-08
6,65.49738219895289,100000.0,3.7274414561452705e-08
6,66.43979057591622,100000.0,3.473738740042552e-08
6,67.38219895287958,100000.0,3.377963850517483e-08
6,68.32460732984293,100000.0,3.200077416267589e-08
